Name;Mayores a 1;Pago 2;Despachos 2;Monedas 2;Shipping Method 2;Shipping Method;Cantidad;Producto;Precio oferta;Venta total;Precio normal;SKU;status despacho;Region 2
42538;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;BI
42538;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Sandalia Amelia Blanco Premium - Blanco / 36;9990;9990;39990;200071036;fulfilled;BI
42538;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Sandalia Amelia Blanco Premium - Blanco / 38;9990;9990;39990;200071038;fulfilled;BI
42537;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;RM
42537;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla Brisbane Caf̩ Premium - Negro / 37;9990;9990;49990;1003204037;fulfilled;RM
42536;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Frankfurt Blanco Premium - Blanco / 38;9990;9990;34990;1001201038;fulfilled;RM
42535;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Monterrey Negro Premium - Negro / 39;9990;9990;39990;10072039;fulfilled;RM
42534;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Nicole Blanco Premium - Blanco / 39;9990;9990;39990;210071039;fulfilled;RM
42534;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 38;9990;9990;39990;23072938;fulfilled;RM
42534;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Toronto Negro Premium - Negro / 37;9990;9990;49990;100072037;fulfilled;RM
42534;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Emma  Rosado Premium - Beige / 37;9990;9990;39990;3638077437;fulfilled;RM
42534;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Shanghai Negro Premium - Negro / 37;9990;9990;29990;300072037;fulfilled;RM
42534;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Toronto Leopardo Premium - Beige / 37;9990;9990;39990;100075437;fulfilled;RM
42534;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Marilyn Beige Premium - Beige / 37;9990;9990;29990;3611074437;fulfilled;RM
42533;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Crisantemo Negro Premium - Negro / 35;9990;9990;39990;12072035;fulfilled;RM
42532;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;RM
42532;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;RM
42531;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Grecia Negro Premium - Negro / 40;9990;9990;39990;318072040;fulfilled;RM
42530;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Azalea Multicolor Premium - Multicolor / 36;9990;9990;39990;7075236;fulfilled;RM
42529;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Noa Multicolor Premium - Multicolor / 37;9990;9990;44990;1022289037;fulfilled;RM
42528;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Pekin 2  Beige Premium - Beige / 39;9990;9990;39990;3284439;fulfilled;RM
42527;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 35;9990;9990;29990;4501072035;fulfilled;RM
42526;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Shanghai Blanco Premium - Blanco / 38;9990;9990;39990;300071038;pending;RM
42526;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Bucarest Negro Premium - Negro / 38;9990;9990;39990;3332182038;fulfilled;RM
42525;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Naya Blanco Premiumi - Beige / 36;9990;9990;29990;2281036;fulfilled;LI
42524;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Marilyn Beige Premium - Beige / 35;9990;9990;29990;3611074435;fulfilled;RM
42524;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla Dana Negro Premium - Negro / 35;9990;9990;29990;4501072035;fulfilled;RM
42523;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Azalea Negro Premium - Negro / 38;9990;9990;39990;7072038;pending;RM
42523;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Naroa Blanco Premium - Blanco / 35;9990;9990;39990;100071035;fulfilled;RM
42523;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Dakota Camel Premium - Camel / 38;9990;9990;29990;3020074938;fulfilled;RM
42522;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Iris Negro Premium - Negro / 39;9990;9990;39990;17072039;fulfilled;RM
42522;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Azalea Multicolor Premium - Multicolor / 39;9990;9990;39990;7075239;pending;RM
42521;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Edimburgo Negro Premium - Negro / 38;9990;9990;39990;3306182038;fulfilled;NB
42520;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Geo 922 Beige Ipanema - Beige / 39;14990;14990;0;22P39;fulfilled;RM
42520;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Chin  3340  Blanco  Zaxy - Blanco / 39;13990;13990;0;34039;fulfilled;RM
42520;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Inova 3093 Negro Grendha - Negro / 39;12990;12990;0;9339;fulfilled;RM
42520;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Chin  3339  Negro  Zaxy - Negro / 39;13990;13990;0;33939;fulfilled;RM
42519;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Nicole Blanco Premium - Blanco / 39;9990;9990;39990;210071039;fulfilled;RM
42519;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Azalea Multicolor Premium - Multicolor / 39;9990;9990;39990;7075239;fulfilled;RM
42519;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Azalea Negro Premium - Negro / 39;9990;9990;39990;7072039;pending;RM
42519;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Campanilla Blanco Premium - Blanco / 39;9990;9990;39990;9071039;fulfilled;RM
42518;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;2;Zapatilla Dana Negro Premium - Negro / 38;9990;19980;29990;4501072038;fulfilled;RM
42517;Solo 1;Pagado;Sin despacho;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Iris Negro Premium - Negro / 40;9990;9990;39990;17072040;pending;RM
42516;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Atenas Negro Premium - Negro / 37;9990;9990;49990;37072037;fulfilled;RM
42516;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Toronto Negro Premium - Negro / 36;9990;9990;49990;100072036;fulfilled;RM
42516;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Paris Burdeo Premium - Burdeo / 37;9990;9990;39990;8172078537;fulfilled;RM
42516;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla Melbourne Negro Premium - Negro / 38;9990;9990;49990;1004072038;fulfilled;RM
42515;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;9990;29990;100072037;fulfilled;ML
42514;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Naroa Rosado Premium - Rosado / 35;9990;9990;39990;100077435;fulfilled;RM
42513;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;100071037;fulfilled;RM
42512;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 38;9990;9990;29990;4501072038;fulfilled;RM
42511;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;3;Calcetin  Blanco Premium - Blanco / Tama̱o �_nico;3990;11970;0;3501000;fulfilled;RM
42511;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;6;Calcetin   Premium - Negro / Tama̱o �_nico;3990;23940;0;4502000;fulfilled;RM
42510;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Naya Blanco Premiumi - Beige / 39;9990;9990;29990;2281039;fulfilled;RM
42510;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Nala Negro Premium - Negro / 39;9990;9990;32990;1018072039;fulfilled;RM
42510;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Azalea Multicolor Premium - Multicolor / 39;9990;9990;39990;7075239;fulfilled;RM
42509;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Oviedo Negro Premium - Negro / 35;9990;9990;39990;6102072035;fulfilled;RM
42508;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;9990;39990;4706078538;fulfilled;VS
42508;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Ambar  Negro  Premium - Negro / 38;9990;9990;29990;400072038;fulfilled;VS
42508;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Brucelas Verde musgo Premium - Verde musgo / 38;9990;9990;36990;9451078438;fulfilled;VS
42508;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Nevada Snake Premium - Taupe / 38;9990;9990;39990;6275075838;fulfilled;VS
42507;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Alaska Burdeo Premium - Burdeo / 40;9990;9990;39990;4706078540;fulfilled;ML
42506;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Angelica Blanco Premium - Blanco / 39;9990;9990;29990;100071039;fulfilled;VS
42505;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Pekin 2  Beige Premium - Beige / 39;9990;9990;39990;3284439;fulfilled;RM
42504;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Naroa Blanco Premium - Blanco / 37;9990;9990;39990;100071037;pending;RM
42504;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Delhi Rosado Premium - Rosado / 37;9990;9990;29990;200077437;fulfilled;RM
42504;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;RM
42503;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Nueva Orleans  Negro Premium - Negro / 39;9990;9990;39990;6001202039;fulfilled;RM
42502;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Sandalia Azalea Negro Premium - Negro / 39;9990;9990;39990;7072039;pending;BI
42502;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Fenix Negro Premium - Negro / 39;9990;9990;39990;6680072039;fulfilled;BI
42502;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Catalina Black Premium - Negro / 39;9990;9990;39990;1282039;fulfilled;BI
42502;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Florida Negro Premium - Negro / 39;9990;9990;39990;6983052039;fulfilled;BI
42501;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Naya Blanco Premiumi - Beige / 40;9990;9990;29990;2281040;fulfilled;RM
42500;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Naya Blanco Premiumi - Beige / 37;9990;9990;29990;2281037;fulfilled;ML
42500;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;ML
42499;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;9990;29990;100072037;fulfilled;RM
42498;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapato Vicenza Negro Premium - Negro / 37;14990;14990;36990;50072037;fulfilled;RM
42497;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Frankfurt Blanco Premium - Blanco / 38;9990;9990;34990;1001201038;fulfilled;LL
42497;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;2;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;19980;29990;2281038;fulfilled;LL
42497;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;9990;39990;6001202038;fulfilled;LL
42496;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 40;9990;9990;39990;23076140;fulfilled;RM
42495;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Shanghai Negro Premium - Negro / 38;9990;9990;29990;300072038;fulfilled;RM
42494;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Oviedo Negro Premium - Negro / 38;9990;9990;39990;6102072038;fulfilled;RM
42494;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla Oviedo Negro Premium - Negro / 36;9990;9990;39990;6102072036;fulfilled;RM
42493;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;RM
42493;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Nala Negro Premium - Negro / 37;9990;9990;32990;1018072037;pending;RM
42493;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Sandalia Naroa Blanco Premium - Blanco / 36;9990;19980;39990;100071036;fulfilled;RM
42492;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Lancaster Negro Premium - Negro / 39;9990;9990;39990;80072039;fulfilled;VS
42492;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Granada Burdeo Premium - Burdeo / 39;9990;9990;36990;10058539;fulfilled;VS
42491;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Angelica Blanco Premium - Blanco / 38;9990;9990;29990;100071038;fulfilled;RM
42490;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Marilyn Beige Premium - Beige / 36;9990;9990;29990;3611074436;fulfilled;RM
42490;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Tijuana Burdeo Premium - Burdeo / 37;9990;9990;39990;20078537;fulfilled;RM
42490;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Angelica Blanco Premium - Blanco / 36;9990;9990;29990;100071036;fulfilled;RM
42489;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;RM
42488;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Fenix Negro Premium - Negro / 39;9990;9990;39990;6680072039;fulfilled;RM
42488;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;9990;29990;2281038;fulfilled;RM
42487;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Dana Negro Premium - Negro / 38;9990;9990;29990;4501072038;fulfilled;RM
42487;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Shanghai Blanco Premium - Blanco / 38;9990;9990;39990;300071038;pending;RM
42486;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Paris Burdeo Premium - Burdeo / 37;9990;9990;39990;8172078537;fulfilled;RM
42485;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Noa Multicolor Premium - Multicolor / 38;9990;9990;44990;1022289038;fulfilled;RM
42484;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Gardenia Negro Premium - Negro / 35;9990;9990;39990;6072035;fulfilled;RM
42484;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Nala Blanco Premium - Blanco / 35;9990;9990;32990;1018071035;fulfilled;RM
42484;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Crisantemo Negro Premium - Negro / 35;9990;9990;39990;12072035;fulfilled;RM
42483;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;9990;34990;1001201037;fulfilled;RM
42482;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;6;Sandalia Jade Negro Premium - Negro / 40;9990;59940;39990;2130072040;fulfilled;RM
42482;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;3;Sandalia Jade Negro Premium - Negro / 39;9990;29970;39990;2130072039;fulfilled;RM
42482;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;6;Sandalia Jade Negro Premium - Negro / 38;9990;59940;39990;2130072038;fulfilled;RM
42482;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Sandalia Jade Negro Premium - Negro / 36;9990;19980;39990;2130072036;fulfilled;RM
42482;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Sandalia Jade Negro Premium - Negro / 35;9990;19980;39990;2130072035;pending;RM
42482;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;5;Zapatilla Melbourne Negro Premium - Negro / 38;9990;49950;49990;1004072038;fulfilled;RM
42482;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;5;Zapatilla Melbourne Negro Premium - Negro / 35;9990;49950;49990;1004072035;fulfilled;RM
42482;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Botin Tijuana Negro Premium - Beige / 37;9990;19980;36990;20072037;pending;RM
42482;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Botin Florida Negro Premium - Negro / 40;9990;19980;39990;6983052040;fulfilled;RM
42482;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Botin Florida Negro Premium - Negro / 39;9990;19980;39990;6983052039;fulfilled;RM
42482;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;6;Botin Houston Negro Premium - Negro / 39;9990;59940;39990;3968052039;fulfilled;RM
42481;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Sandalia Jacinto Negro Premium - Negro / 37;9990;9990;39990;80072037;fulfilled;BI
42481;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Sandalia Hortensia Blanco Premium - Blanco / 37;9990;9990;39990;11071037;fulfilled;BI
42480;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Sofia Multicolor Premium - Negro / 39;9990;9990;39990;3679079039;fulfilled;RM
42479;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 38;9990;9990;49990;1000071038;fulfilled;BI
42478;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Amelia Blanco Premium - Blanco / 36;9990;9990;39990;200071036;fulfilled;RM
42477;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Gardenia Negro Premium - Negro / 35;9990;9990;39990;6072035;fulfilled;RM
42476;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Sandalia Amelia Blanco Premium - Blanco / 37;9990;9990;39990;200071037;fulfilled;BI
42476;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;100071037;fulfilled;BI
42476;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Brisbane Caf̩ Premium - Negro / 38;9990;9990;49990;1003204038;fulfilled;BI
42476;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Frankfurt Blanco Premium - Blanco / 38;9990;9990;34990;1001201038;fulfilled;BI
42475;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;RM
42475;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;RM
42475;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Naya Blanco Premiumi - Beige / 36;9990;9990;29990;2281036;fulfilled;RM
42475;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Fernanda Rojo Premium - Rojo / 37;9990;9990;24990;7281367637;fulfilled;RM
42474;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Sofia Multicolor Premium - Negro / 39;9990;9990;39990;3679079039;fulfilled;RM
42474;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla York Blanco Premium - Blanco / 39;9990;9990;39990;2000289039;fulfilled;RM
42474;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Sandalia Jade Negro Premium - Negro / 39;9990;9990;39990;2130072039;fulfilled;RM
42474;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Sandalia Iris Negro Premium - Negro / 40;9990;9990;39990;17072040;fulfilled;RM
42473;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Iris Negro Premium - Negro / 36;9990;9990;39990;17072036;fulfilled;RM
42473;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Delhi Rosado Premium - Rosado / 36;9990;9990;29990;200077436;fulfilled;RM
